Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 593          |
|    iterations           | 416          |
|    time_elapsed         | 807          |
|    total_timesteps      | 479232       |
| train/                  |              |
|    approx_kl            | 0.0058039557 |
|    clip_fraction        | 0.0924       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 41.9         |
|    n_updates            | 4150         |
|    policy_gradient_loss | -0.0063      |
|    std                  | 0.873        |
|    value_loss           | 48.3         |
------------------------------------------
Eval num_timesteps=480000, episode_reward=171.56 +/- 10.52
Episode length: 288.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 288         |
|    mean_reward          | 172         |
| time/                   |             |
|    total_timesteps      | 480000      |
| train/                  |             |
|    approx_kl            | 0.003345909 |
|    clip_fraction        | 0.0226      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.29       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 10          |
|    n_updates            | 4160        |
|    policy_gradient_loss | -0.000185   |
|    std                  | 0.874       |
|    value_loss           | 47.2        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 156      |
| time/              |          |
|    fps             | 591      |
|    iterations      | 417      |
|    time_elapsed    | 812      |
|    total_timesteps | 480384   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 418          |
|    time_elapsed         | 814          |
|    total_timesteps      | 481536       |
| train/                  |              |
|    approx_kl            | 0.0042503434 |
|    clip_fraction        | 0.0563       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 24.9         |
|    n_updates            | 4170         |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.875        |
|    value_loss           | 47.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 419         |
|    time_elapsed         | 815         |
|    total_timesteps      | 482688      |
| train/                  |             |
|    approx_kl            | 0.008759159 |
|    clip_fraction        | 0.0918      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 20.7        |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.00414    |
|    std                  | 0.866       |
|    value_loss           | 48.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 420          |
|    time_elapsed         | 817          |
|    total_timesteps      | 483840       |
| train/                  |              |
|    approx_kl            | 0.0036977166 |
|    clip_fraction        | 0.0715       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 29.8         |
|    n_updates            | 4190         |
|    policy_gradient_loss | -0.00302     |
|    std                  | 0.875        |
|    value_loss           | 47.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 421          |
|    time_elapsed         | 819          |
|    total_timesteps      | 484992       |
| train/                  |              |
|    approx_kl            | 0.0042921808 |
|    clip_fraction        | 0.0408       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 23.7         |
|    n_updates            | 4200         |
|    policy_gradient_loss | -0.0016      |
|    std                  | 0.875        |
|    value_loss           | 47.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
